Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Stockholm;98210;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;mm

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1786-02-01 00:00:00;2016-03-02 10:00:00;44.0;59.342;18.0575

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1937-01-30 06:00:01;1937-03-01 06:00:00;1937-02;63.3;G
1937-03-02 06:00:01;1937-04-01 06:00:00;1937-03;56.2;G
1937-04-01 06:00:01;1937-05-01 06:00:00;1937-04;27.1;G
1937-05-02 06:00:01;1937-06-01 06:00:00;1937-05;15.4;G
1937-06-01 06:00:01;1937-07-01 06:00:00;1937-06;21.2;G
1937-07-02 06:00:01;1937-08-01 06:00:00;1937-07;92.6;G
1937-08-02 06:00:01;1937-09-01 06:00:00;1937-08;62.8;G
1937-09-01 06:00:01;1937-10-01 06:00:00;1937-09;125.0;G
1937-10-02 06:00:01;1937-11-01 06:00:00;1937-10;9.0;G
1937-11-01 06:00:01;1937-12-01 06:00:00;1937-11;96.8;G
1937-12-02 06:00:01;1938-01-01 06:00:00;1937-12;86.0;G
1938-01-02 06:00:01;1938-02-01 06:00:00;1938-01;45.2;G
1938-01-30 06:00:01;1938-03-01 06:00:00;1938-02;16.7;G
1938-03-02 06:00:01;1938-04-01 06:00:00;1938-03;24.6;G
1938-04-01 06:00:01;1938-05-01 06:00:00;1938-04;15.5;G
1938-05-02 06:00:01;1938-06-01 06:00:00;1938-05;32.2;G
1938-06-01 06:00:01;1938-07-01 06:00:00;1938-06;57.5;G
1938-07-02 06:00:01;1938-08-01 06:00:00;1938-07;55.0;G
1938-08-02 06:00:01;1938-09-01 06:00:00;1938-08;100.9;G
1938-09-01 06:00:01;1938-10-01 06:00:00;1938-09;32.6;G
1938-10-02 06:00:01;1938-11-01 06:00:00;1938-10;60.5;G
1938-11-01 06:00:01;1938-12-01 06:00:00;1938-11;40.8;G
1938-12-02 06:00:01;1939-01-01 06:00:00;1938-12;25.4;G
1939-01-02 06:00:01;1939-02-01 06:00:00;1939-01;54.7;G
1939-01-30 06:00:01;1939-03-01 06:00:00;1939-02;26.4;G
1939-03-02 06:00:01;1939-04-01 06:00:00;1939-03;13.1;G
1939-04-01 06:00:01;1939-05-01 06:00:00;1939-04;43.3;G
1939-05-02 06:00:01;1939-06-01 06:00:00;1939-05;8.2;G
1939-06-01 06:00:01;1939-07-01 06:00:00;1939-06;27.4;G
1939-07-02 06:00:01;1939-08-01 06:00:00;1939-07;98.5;G
1939-08-02 06:00:01;1939-09-01 06:00:00;1939-08;20.8;G
1939-09-01 06:00:01;1939-10-01 06:00:00;1939-09;55.6;G
1939-10-02 06:00:01;1939-11-01 06:00:00;1939-10;24.9;G
1939-11-01 06:00:01;1939-12-01 06:00:00;1939-11;46.5;G
1939-12-02 06:00:01;1940-01-01 06:00:00;1939-12;46.0;G
1940-01-02 06:00:01;1940-02-01 06:00:00;1940-01;22.7;G
1940-01-31 06:00:01;1940-03-01 06:00:00;1940-02;15.4;G
1940-03-02 06:00:01;1940-04-01 06:00:00;1940-03;42.7;G
1940-04-01 06:00:01;1940-05-01 06:00:00;1940-04;24.6;G
1940-05-02 06:00:01;1940-06-01 06:00:00;1940-05;12.1;G
1940-06-01 06:00:01;1940-07-01 06:00:00;1940-06;16.3;G
1940-07-02 06:00:01;1940-08-01 06:00:00;1940-07;48.2;G
1940-08-02 06:00:01;1940-09-01 06:00:00;1940-08;113.5;G
1940-09-01 06:00:01;1940-10-01 06:00:00;1940-09;40.0;G
1940-10-02 06:00:01;1940-11-01 06:00:00;1940-10;58.5;G
1940-11-01 06:00:01;1940-12-01 06:00:00;1940-11;68.3;G
1940-12-02 06:00:01;1941-01-01 06:00:00;1940-12;27.7;G
1941-01-02 06:00:01;1941-02-01 06:00:00;1941-01;9.9;G
1941-01-30 06:00:01;1941-03-01 06:00:00;1941-02;50.4;G
1941-03-02 06:00:01;1941-04-01 06:00:00;1941-03;27.5;G
1941-04-01 06:00:01;1941-05-01 06:00:00;1941-04;6.0;G
1941-05-02 06:00:01;1941-06-01 06:00:00;1941-05;6.7;G
1941-06-01 06:00:01;1941-07-01 06:00:00;1941-06;56.5;G
1941-07-02 06:00:01;1941-08-01 06:00:00;1941-07;7.3;G
1941-08-02 06:00:01;1941-09-01 06:00:00;1941-08;123.3;G
1941-09-01 06:00:01;1941-10-01 06:00:00;1941-09;37.3;G
1941-10-02 06:00:01;1941-11-01 06:00:00;1941-10;45.3;G
1941-11-01 06:00:01;1941-12-01 06:00:00;1941-11;38.3;G
1941-12-02 06:00:01;1942-01-01 06:00:00;1941-12;42.1;G
1942-01-02 06:00:01;1942-02-01 06:00:00;1942-01;45.0;G
1942-01-30 06:00:01;1942-03-01 06:00:00;1942-02;17.0;G
1942-03-02 06:00:01;1942-04-01 06:00:00;1942-03;4.0;G
1942-04-01 06:00:01;1942-05-01 06:00:00;1942-04;19.2;G
1942-05-02 06:00:01;1942-06-01 06:00:00;1942-05;62.6;G
1942-06-01 06:00:01;1942-07-01 06:00:00;1942-06;51.9;G
1942-07-02 06:00:01;1942-08-01 06:00:00;1942-07;78.3;G
1942-08-02 06:00:01;1942-09-01 06:00:00;1942-08;26.1;G
1942-09-01 06:00:01;1942-10-01 06:00:00;1942-09;29.3;G
1942-10-02 06:00:01;1942-11-01 06:00:00;1942-10;27.6;G
1942-11-01 06:00:01;1942-12-01 06:00:00;1942-11;40.8;G
1942-12-02 06:00:01;1943-01-01 06:00:00;1942-12;35.3;G
1943-01-02 06:00:01;1943-02-01 06:00:00;1943-01;66.3;G
1943-01-30 06:00:01;1943-03-01 06:00:00;1943-02;34.4;G
1943-03-02 06:00:01;1943-04-01 06:00:00;1943-03;8.2;G
1943-04-01 06:00:01;1943-05-01 06:00:00;1943-04;14.1;G
1943-05-02 06:00:01;1943-06-01 06:00:00;1943-05;17.7;G
1943-06-01 06:00:01;1943-07-01 06:00:00;1943-06;34.1;G
1943-07-02 06:00:01;1943-08-01 06:00:00;1943-07;37.4;G
1943-08-02 06:00:01;1943-09-01 06:00:00;1943-08;170.9;G
1943-09-01 06:00:01;1943-10-01 06:00:00;1943-09;49.4;G
1943-10-02 06:00:01;1943-11-01 06:00:00;1943-10;57.3;G
1943-11-01 06:00:01;1943-12-01 06:00:00;1943-11;74.7;G
1943-12-02 06:00:01;1944-01-01 06:00:00;1943-12;38.1;G
1944-01-02 06:00:01;1944-02-01 06:00:00;1944-01;52.3;G
1944-01-31 06:00:01;1944-03-01 06:00:00;1944-02;30.9;G
1944-03-02 06:00:01;1944-04-01 06:00:00;1944-03;36.1;G
1944-04-01 06:00:01;1944-05-01 06:00:00;1944-04;22.0;G
1944-05-02 06:00:01;1944-06-01 06:00:00;1944-05;45.1;G
1944-06-01 06:00:01;1944-07-01 06:00:00;1944-06;60.2;G
1944-07-02 06:00:01;1944-08-01 06:00:00;1944-07;48.6;G
1944-08-02 06:00:01;1944-09-01 06:00:00;1944-08;64.5;G
1944-09-01 06:00:01;1944-10-01 06:00:00;1944-09;83.5;G
1944-10-02 06:00:01;1944-11-01 06:00:00;1944-10;31.4;G
1944-11-01 06:00:01;1944-12-01 06:00:00;1944-11;134.3;G
1944-12-02 06:00:01;1945-01-01 06:00:00;1944-12;98.8;G
1945-01-02 06:00:01;1945-02-01 06:00:00;1945-01;61.9;G
1945-01-30 06:00:01;1945-03-01 06:00:00;1945-02;36.0;G
1945-03-02 06:00:01;1945-04-01 06:00:00;1945-03;22.8;G
1945-04-01 06:00:01;1945-05-01 06:00:00;1945-04;48.8;G
1945-05-02 06:00:01;1945-06-01 06:00:00;1945-05;55.1;G
1945-06-01 06:00:01;1945-07-01 06:00:00;1945-06;47.9;G
1945-07-02 06:00:01;1945-08-01 06:00:00;1945-07;98.4;G
1945-08-02 06:00:01;1945-09-01 06:00:00;1945-08;83.3;G
1945-09-01 06:00:01;1945-10-01 06:00:00;1945-09;46.6;G
1945-10-02 06:00:01;1945-11-01 06:00:00;1945-10;45.7;G
1945-11-01 06:00:01;1945-12-01 06:00:00;1945-11;45.9;G
1945-12-02 06:00:01;1946-01-01 06:00:00;1945-12;42.0;G
1946-01-02 06:00:01;1946-02-01 06:00:00;1946-01;18.0;G
1946-01-30 06:00:01;1946-03-01 06:00:00;1946-02;48.4;G
1946-03-02 06:00:01;1946-04-01 06:00:00;1946-03;9.9;G
1946-04-01 06:00:01;1946-05-01 06:00:00;1946-04;27.9;G
1946-05-02 06:00:01;1946-06-01 06:00:00;1946-05;51.3;G
1946-06-01 06:00:01;1946-07-01 06:00:00;1946-06;72.3;G
1946-07-02 06:00:01;1946-08-01 06:00:00;1946-07;17.0;G
1946-08-02 06:00:01;1946-09-01 06:00:00;1946-08;89.8;G
1946-09-01 06:00:01;1946-10-01 06:00:00;1946-09;130.6;G
1946-10-02 06:00:01;1946-11-01 06:00:00;1946-10;27.5;G
1946-11-01 06:00:01;1946-12-01 06:00:00;1946-11;33.8;G
1946-12-02 06:00:01;1947-01-01 06:00:00;1946-12;24.4;G
1947-01-02 06:00:01;1947-02-01 06:00:00;1947-01;23.1;G
1947-01-30 06:00:01;1947-03-01 06:00:00;1947-02;2.1;G
1947-03-02 06:00:01;1947-04-01 06:00:00;1947-03;65.0;G
1947-04-01 06:00:01;1947-05-01 06:00:00;1947-04;31.6;G
1947-05-02 06:00:01;1947-06-01 06:00:00;1947-05;6.0;G
1947-06-01 06:00:01;1947-07-01 06:00:00;1947-06;52.9;G
1947-07-02 06:00:01;1947-08-01 06:00:00;1947-07;22.0;G
1947-08-02 06:00:01;1947-09-01 06:00:00;1947-08;55.1;G
1947-09-01 06:00:01;1947-10-01 06:00:00;1947-09;17.1;G
1947-10-02 06:00:01;1947-11-01 06:00:00;1947-10;5.5;G
1947-11-01 06:00:01;1947-12-01 06:00:00;1947-11;49.5;G
1947-12-02 06:00:01;1948-01-01 06:00:00;1947-12;42.5;G
1948-01-02 06:00:01;1948-02-01 06:00:00;1948-01;62.1;G
1948-01-31 06:00:01;1948-03-01 06:00:00;1948-02;5.8;G
1948-03-02 06:00:01;1948-04-01 06:00:00;1948-03;20.3;G
1948-04-01 06:00:01;1948-05-01 06:00:00;1948-04;43.3;G
1948-05-02 06:00:01;1948-06-01 06:00:00;1948-05;41.7;G
1948-06-01 06:00:01;1948-07-01 06:00:00;1948-06;42.4;G
1948-07-02 06:00:01;1948-08-01 06:00:00;1948-07;96.7;G
1948-08-02 06:00:01;1948-09-01 06:00:00;1948-08;103.8;G
1948-09-01 06:00:01;1948-10-01 06:00:00;1948-09;38.8;G
1948-10-02 06:00:01;1948-11-01 06:00:00;1948-10;26.9;G
1948-11-01 06:00:01;1948-12-01 06:00:00;1948-11;21.8;G
1948-12-02 06:00:01;1949-01-01 06:00:00;1948-12;22.1;G
1949-01-02 06:00:01;1949-02-01 06:00:00;1949-01;35.7;G
1949-01-30 06:00:01;1949-03-01 06:00:00;1949-02;9.2;G
1949-03-02 06:00:01;1949-04-01 06:00:00;1949-03;13.3;G
1949-04-01 06:00:01;1949-05-01 06:00:00;1949-04;33.0;G
1949-05-02 06:00:01;1949-06-01 06:00:00;1949-05;30.2;G
1949-06-01 06:00:01;1949-07-01 06:00:00;1949-06;53.4;G
1949-07-02 06:00:01;1949-08-01 06:00:00;1949-07;67.1;G
1949-08-02 06:00:01;1949-09-01 06:00:00;1949-08;65.4;G
1949-09-01 06:00:01;1949-10-01 06:00:00;1949-09;21.6;G
1949-10-02 06:00:01;1949-11-01 06:00:00;1949-10;50.8;G
1949-11-01 06:00:01;1949-12-01 06:00:00;1949-11;68.5;G
1949-12-02 06:00:01;1950-01-01 06:00:00;1949-12;71.6;G
1950-01-02 06:00:01;1950-02-01 06:00:00;1950-01;30.6;G
1950-01-30 06:00:01;1950-03-01 06:00:00;1950-02;32.6;G
1950-03-02 06:00:01;1950-04-01 06:00:00;1950-03;18.6;G
1950-04-01 06:00:01;1950-05-01 06:00:00;1950-04;59.6;G
1950-05-02 06:00:01;1950-06-01 06:00:00;1950-05;15.6;G
1950-06-01 06:00:01;1950-07-01 06:00:00;1950-06;59.7;G
1950-07-02 06:00:01;1950-08-01 06:00:00;1950-07;90.8;G
1950-08-02 06:00:01;1950-09-01 06:00:00;1950-08;48.8;G
1950-09-01 06:00:01;1950-10-01 06:00:00;1950-09;49.9;G
1950-10-02 06:00:01;1950-11-01 06:00:00;1950-10;27.5;G
1950-11-01 06:00:01;1950-12-01 06:00:00;1950-11;80.5;G
1950-12-02 06:00:01;1951-01-01 06:00:00;1950-12;74.2;G
1951-01-02 06:00:01;1951-02-01 06:00:00;1951-01;35.0;G
1951-01-30 06:00:01;1951-03-01 06:00:00;1951-02;48.0;G
1951-03-02 06:00:01;1951-04-01 06:00:00;1951-03;44.0;G
1951-04-01 06:00:01;1951-05-01 06:00:00;1951-04;30.0;G
1951-05-02 06:00:01;1951-06-01 06:00:00;1951-05;4.0;G
1951-06-01 06:00:01;1951-07-01 06:00:00;1951-06;62.0;G
1951-07-02 06:00:01;1951-08-01 06:00:00;1951-07;45.0;G
1951-08-02 06:00:01;1951-09-01 06:00:00;1951-08;69.0;G
1951-09-01 06:00:01;1951-10-01 06:00:00;1951-09;55.0;G
1951-10-02 06:00:01;1951-11-01 06:00:00;1951-10;3.0;G
1951-11-01 06:00:01;1951-12-01 06:00:00;1951-11;49.0;G
1951-12-02 06:00:01;1952-01-01 06:00:00;1951-12;29.0;G
1952-01-02 06:00:01;1952-02-01 06:00:00;1952-01;55.0;G
1952-01-31 06:00:01;1952-03-01 06:00:00;1952-02;25.0;G
1952-03-02 06:00:01;1952-04-01 06:00:00;1952-03;6.0;G
1952-04-01 06:00:01;1952-05-01 06:00:00;1952-04;40.0;G
1952-05-02 06:00:01;1952-06-01 06:00:00;1952-05;17.0;G
1952-06-01 06:00:01;1952-07-01 06:00:00;1952-06;40.0;G
1952-07-02 06:00:01;1952-08-01 06:00:00;1952-07;31.0;G
1952-08-02 06:00:01;1952-09-01 06:00:00;1952-08;53.0;G
1952-09-01 06:00:01;1952-10-01 06:00:00;1952-09;53.0;G
1952-10-02 06:00:01;1952-11-01 06:00:00;1952-10;133.0;G
1952-11-01 06:00:01;1952-12-01 06:00:00;1952-11;68.0;G
1952-12-02 06:00:01;1953-01-01 06:00:00;1952-12;55.0;G
1953-01-02 06:00:01;1953-02-01 06:00:00;1953-01;26.0;G
1953-01-30 06:00:01;1953-03-01 06:00:00;1953-02;68.0;G
1953-03-02 06:00:01;1953-04-01 06:00:00;1953-03;5.0;G
1953-04-01 06:00:01;1953-05-01 06:00:00;1953-04;13.0;G
1953-05-02 06:00:01;1953-06-01 06:00:00;1953-05;34.0;G
1953-06-01 06:00:01;1953-07-01 06:00:00;1953-06;36.0;G
1953-07-02 06:00:01;1953-08-01 06:00:00;1953-07;80.0;G
1953-08-02 06:00:01;1953-09-01 06:00:00;1953-08;46.0;G
1953-09-01 06:00:01;1953-10-01 06:00:00;1953-09;66.0;G
1953-10-02 06:00:01;1953-11-01 06:00:00;1953-10;35.0;G
1953-11-01 06:00:01;1953-12-01 06:00:00;1953-11;16.0;G
1953-12-02 06:00:01;1954-01-01 06:00:00;1953-12;11.0;G
1954-01-02 06:00:01;1954-02-01 06:00:00;1954-01;59.0;G
1954-01-30 06:00:01;1954-03-01 06:00:00;1954-02;15.0;G
1954-03-02 06:00:01;1954-04-01 06:00:00;1954-03;38.0;G
1954-04-01 06:00:01;1954-05-01 06:00:00;1954-04;18.0;G
1954-05-02 06:00:01;1954-06-01 06:00:00;1954-05;32.0;G
1954-06-01 06:00:01;1954-07-01 06:00:00;1954-06;53.0;G
1954-07-02 06:00:01;1954-08-01 06:00:00;1954-07;84.0;G
1954-08-02 06:00:01;1954-09-01 06:00:00;1954-08;73.0;G
1954-09-01 06:00:01;1954-10-01 06:00:00;1954-09;90.0;G
1954-10-02 06:00:01;1954-11-01 06:00:00;1954-10;60.0;G
1954-11-01 06:00:01;1954-12-01 06:00:00;1954-11;65.0;G
1954-12-02 06:00:01;1955-01-01 06:00:00;1954-12;50.0;G
1955-01-02 06:00:01;1955-02-01 06:00:00;1955-01;21.0;G
1955-01-30 06:00:01;1955-03-01 06:00:00;1955-02;24.0;G
1955-03-02 06:00:01;1955-04-01 06:00:00;1955-03;14.0;G
1955-04-01 06:00:01;1955-05-01 06:00:00;1955-04;26.0;G
1955-05-02 06:00:01;1955-06-01 06:00:00;1955-05;60.0;G
1955-06-01 06:00:01;1955-07-01 06:00:00;1955-06;22.0;G
1955-07-02 06:00:01;1955-08-01 06:00:00;1955-07;7.0;G
1955-08-02 06:00:01;1955-09-01 06:00:00;1955-08;6.0;G
1955-09-01 06:00:01;1955-10-01 06:00:00;1955-09;57.0;G
1955-10-02 06:00:01;1955-11-01 06:00:00;1955-10;85.0;G
1955-11-01 06:00:01;1955-12-01 06:00:00;1955-11;29.0;G
1955-12-02 06:00:01;1956-01-01 06:00:00;1955-12;91.0;G
1956-01-02 06:00:01;1956-02-01 06:00:00;1956-01;41.0;G
1956-01-31 06:00:01;1956-03-01 06:00:00;1956-02;33.0;G
1956-03-02 06:00:01;1956-04-01 06:00:00;1956-03;9.0;G
1956-04-01 06:00:01;1956-05-01 06:00:00;1956-04;34.0;G
1956-05-02 06:00:01;1956-06-01 06:00:00;1956-05;24.0;G
1956-06-01 06:00:01;1956-07-01 06:00:00;1956-06;113.0;G
1956-07-02 06:00:01;1956-08-01 06:00:00;1956-07;40.0;G
1956-08-02 06:00:01;1956-09-01 06:00:00;1956-08;103.0;G
1956-09-01 06:00:01;1956-10-01 06:00:00;1956-09;36.0;G
1956-10-02 06:00:01;1956-11-01 06:00:00;1956-10;19.0;G
1956-11-01 06:00:01;1956-12-01 06:00:00;1956-11;17.0;G
1956-12-02 06:00:01;1957-01-01 06:00:00;1956-12;30.0;G
1957-01-02 06:00:01;1957-02-01 06:00:00;1957-01;29.0;G
1957-01-30 06:00:01;1957-03-01 06:00:00;1957-02;76.0;G
1957-03-02 06:00:01;1957-04-01 06:00:00;1957-03;28.0;G
1957-04-01 06:00:01;1957-05-01 06:00:00;1957-04;19.0;G
1957-05-02 06:00:01;1957-06-01 06:00:00;1957-05;13.0;G
1957-06-01 06:00:01;1957-07-01 06:00:00;1957-06;50.0;G
1957-07-02 06:00:01;1957-08-01 06:00:00;1957-07;86.0;G
1957-08-02 06:00:01;1957-09-01 06:00:00;1957-08;113.0;G
1957-09-01 06:00:01;1957-10-01 06:00:00;1957-09;92.0;G
1957-10-02 06:00:01;1957-11-01 06:00:00;1957-10;59.0;G
1957-11-01 06:00:01;1957-12-01 06:00:00;1957-11;31.0;G
1957-12-02 06:00:01;1958-01-01 06:00:00;1957-12;22.0;G
1958-01-02 06:00:01;1958-02-01 06:00:00;1958-01;25.0;G
1958-01-30 06:00:01;1958-03-01 06:00:00;1958-02;31.0;G
1958-03-02 06:00:01;1958-04-01 06:00:00;1958-03;32.0;G
1958-04-01 06:00:01;1958-05-01 06:00:00;1958-04;39.0;G
1958-05-02 06:00:01;1958-06-01 06:00:00;1958-05;81.0;G
1958-06-01 06:00:01;1958-07-01 06:00:00;1958-06;72.0;G
1958-07-02 06:00:01;1958-08-01 06:00:00;1958-07;71.0;G
1958-08-02 06:00:01;1958-09-01 06:00:00;1958-08;82.0;G
1958-09-01 06:00:01;1958-10-01 06:00:00;1958-09;46.0;G
1958-10-02 06:00:01;1958-11-01 06:00:00;1958-10;39.0;G
1958-11-01 06:00:01;1958-12-01 06:00:00;1958-11;42.0;G
1958-12-02 06:00:01;1959-01-01 06:00:00;1958-12;63.0;G
1959-01-02 06:00:01;1959-02-01 06:00:00;1959-01;91.0;G
1959-01-30 06:00:01;1959-03-01 06:00:00;1959-02;11.0;G
1959-03-02 06:00:01;1959-04-01 06:00:00;1959-03;30.0;G
1959-04-01 06:00:01;1959-05-01 06:00:00;1959-04;57.0;G
1959-05-02 06:00:01;1959-06-01 06:00:00;1959-05;11.0;G
1959-06-01 06:00:01;1959-07-01 06:00:00;1959-06;28.0;G
1959-07-02 06:00:01;1959-08-01 06:00:00;1959-07;10.0;G
1959-08-02 06:00:01;1959-09-01 06:00:00;1959-08;18.0;G
1959-09-01 06:00:01;1959-10-01 06:00:00;1959-09;39.0;G
1959-10-02 06:00:01;1959-11-01 06:00:00;1959-10;52.0;G
1959-11-01 06:00:01;1959-12-01 06:00:00;1959-11;46.0;G
1959-12-02 06:00:01;1960-01-01 06:00:00;1959-12;63.0;G
1960-01-02 06:00:01;1960-02-01 06:00:00;1960-01;74.0;G
1960-01-31 06:00:01;1960-03-01 06:00:00;1960-02;19.0;G
1960-03-02 06:00:01;1960-04-01 06:00:00;1960-03;17.0;G
1960-04-01 06:00:01;1960-05-01 06:00:00;1960-04;29.0;G
1960-05-02 06:00:01;1960-06-01 06:00:00;1960-05;38.0;G
1960-06-01 06:00:01;1960-07-01 06:00:00;1960-06;23.0;G
1960-07-02 06:00:01;1960-08-01 06:00:00;1960-07;192.0;G
1960-08-02 06:00:01;1960-09-01 06:00:00;1960-08;162.0;G
1960-09-01 06:00:01;1960-10-01 06:00:00;1960-09;45.0;G
1960-10-02 06:00:01;1960-11-01 06:00:00;1960-10;51.0;G
1960-11-01 06:00:01;1960-12-01 06:00:00;1960-11;76.0;G
1960-12-02 06:00:01;1961-01-01 06:00:00;1960-12;74.0;G
1961-01-02 06:00:01;1961-02-01 06:00:00;1961-01;33.9;Y
1961-01-30 06:00:01;1961-03-01 06:00:00;1961-02;18.7;Y
1961-03-02 06:00:01;1961-04-01 06:00:00;1961-03;25.9;Y
1961-04-01 06:00:01;1961-05-01 06:00:00;1961-04;24.9;Y
1961-05-02 06:00:01;1961-06-01 06:00:00;1961-05;58.0;Y
1961-06-01 06:00:01;1961-07-01 06:00:00;1961-06;65.1;Y
1961-07-02 06:00:01;1961-08-01 06:00:00;1961-07;176.1;Y
1961-08-02 06:00:01;1961-09-01 06:00:00;1961-08;62.0;Y
1961-09-01 06:00:01;1961-10-01 06:00:00;1961-09;37.9;Y
1961-10-02 06:00:01;1961-11-01 06:00:00;1961-10;41.8;Y
1961-11-01 06:00:01;1961-12-01 06:00:00;1961-11;36.9;Y
1961-12-02 06:00:01;1962-01-01 06:00:00;1961-12;38.6;Y
1962-01-02 06:00:01;1962-02-01 06:00:00;1962-01;52.3;Y
1962-01-30 06:00:01;1962-03-01 06:00:00;1962-02;43.0;Y
1962-03-02 06:00:01;1962-04-01 06:00:00;1962-03;22.8;Y
1962-04-01 06:00:01;1962-05-01 06:00:00;1962-04;35.9;Y
1962-05-02 06:00:01;1962-06-01 06:00:00;1962-05;42.4;Y
1962-06-01 06:00:01;1962-07-01 06:00:00;1962-06;55.1;Y
1962-07-02 06:00:01;1962-08-01 06:00:00;1962-07;70.9;Y
1962-08-02 06:00:01;1962-09-01 06:00:00;1962-08;118.7;Y
1962-09-01 06:00:01;1962-10-01 06:00:00;1962-09;84.4;Y
1962-10-02 06:00:01;1962-11-01 06:00:00;1962-10;32.6;Y
1962-11-01 06:00:01;1962-12-01 06:00:00;1962-11;24.1;Y
1962-12-02 06:00:01;1963-01-01 06:00:00;1962-12;23.7;Y
1963-01-02 06:00:01;1963-02-01 06:00:00;1963-01;33.7;Y
1963-01-30 06:00:01;1963-03-01 06:00:00;1963-02;23.8;Y
1963-03-02 06:00:01;1963-04-01 06:00:00;1963-03;13.3;Y
1963-04-01 06:00:01;1963-05-01 06:00:00;1963-04;20.6;Y
1963-05-02 06:00:01;1963-06-01 06:00:00;1963-05;6.6;Y
1963-06-01 06:00:01;1963-07-01 06:00:00;1963-06;87.1;Y
1963-07-02 06:00:01;1963-08-01 06:00:00;1963-07;61.0;Y
1963-08-02 06:00:01;1963-09-01 06:00:00;1963-08;86.7;Y
1963-09-01 06:00:01;1963-10-01 06:00:00;1963-09;71.9;Y
1963-10-02 06:00:01;1963-11-01 06:00:00;1963-10;50.8;Y
1963-11-01 06:00:01;1963-12-01 06:00:00;1963-11;40.5;Y
1963-12-02 06:00:01;1964-01-01 06:00:00;1963-12;23.5;Y
1964-01-02 06:00:01;1964-02-01 06:00:00;1964-01;9.7;Y
1964-01-31 06:00:01;1964-03-01 06:00:00;1964-02;25.2;Y
1964-03-02 06:00:01;1964-04-01 06:00:00;1964-03;0.5;Y
1964-04-01 06:00:01;1964-05-01 06:00:00;1964-04;11.8;Y
1964-05-02 06:00:01;1964-06-01 06:00:00;1964-05;20.4;Y
1964-06-01 06:00:01;1964-07-01 06:00:00;1964-06;44.8;Y
1964-07-02 06:00:01;1964-08-01 06:00:00;1964-07;43.1;Y
1964-08-02 06:00:01;1964-09-01 06:00:00;1964-08;37.9;Y
1964-09-01 06:00:01;1964-10-01 06:00:00;1964-09;30.3;Y
1964-10-02 06:00:01;1964-11-01 06:00:00;1964-10;55.3;Y
1964-11-01 06:00:01;1964-12-01 06:00:00;1964-11;44.2;Y
1964-12-02 06:00:01;1965-01-01 06:00:00;1964-12;52.8;Y
1965-01-02 06:00:01;1965-02-01 06:00:00;1965-01;51.0;Y
1965-01-30 06:00:01;1965-03-01 06:00:00;1965-02;26.4;Y
1965-03-02 06:00:01;1965-04-01 06:00:00;1965-03;5.0;Y
1965-04-01 06:00:01;1965-05-01 06:00:00;1965-04;27.2;Y
1965-05-02 06:00:01;1965-06-01 06:00:00;1965-05;8.4;Y
1965-06-01 06:00:01;1965-07-01 06:00:00;1965-06;53.6;Y
1965-07-02 06:00:01;1965-08-01 06:00:00;1965-07;118.0;Y
1965-08-02 06:00:01;1965-09-01 06:00:00;1965-08;75.7;Y
1965-09-01 06:00:01;1965-10-01 06:00:00;1965-09;87.8;Y
1965-10-02 06:00:01;1965-11-01 06:00:00;1965-10;19.0;Y
1965-11-01 06:00:01;1965-12-01 06:00:00;1965-11;39.4;Y
1965-12-02 06:00:01;1966-01-01 06:00:00;1965-12;69.5;Y
1966-01-02 06:00:01;1966-02-01 06:00:00;1966-01;39.6;Y
1966-01-30 06:00:01;1966-03-01 06:00:00;1966-02;36.9;Y
1966-03-02 06:00:01;1966-04-01 06:00:00;1966-03;31.1;Y
1966-04-01 06:00:01;1966-05-01 06:00:00;1966-04;28.0;Y
1966-05-02 06:00:01;1966-06-01 06:00:00;1966-05;28.9;Y
1966-06-01 06:00:01;1966-07-01 06:00:00;1966-06;21.0;Y
1966-07-02 06:00:01;1966-08-01 06:00:00;1966-07;64.4;Y
1966-08-02 06:00:01;1966-09-01 06:00:00;1966-08;69.5;Y
1966-09-01 06:00:01;1966-10-01 06:00:00;1966-09;28.7;Y
1966-10-02 06:00:01;1966-11-01 06:00:00;1966-10;34.0;Y
1966-11-01 06:00:01;1966-12-01 06:00:00;1966-11;63.6;Y
1966-12-02 06:00:01;1967-01-01 06:00:00;1966-12;106.6;Y
1967-01-02 06:00:01;1967-02-01 06:00:00;1967-01;33.6;Y
1967-01-30 06:00:01;1967-03-01 06:00:00;1967-02;45.9;Y
1967-03-02 06:00:01;1967-04-01 06:00:00;1967-03;22.6;Y
1967-04-01 06:00:01;1967-05-01 06:00:00;1967-04;40.0;Y
1967-05-02 06:00:01;1967-06-01 06:00:00;1967-05;49.7;Y
1967-06-01 06:00:01;1967-07-01 06:00:00;1967-06;23.5;Y
1967-07-02 06:00:01;1967-08-01 06:00:00;1967-07;22.0;Y
1967-08-02 06:00:01;1967-09-01 06:00:00;1967-08;96.2;Y
1967-09-01 06:00:01;1967-10-01 06:00:00;1967-09;100.2;Y
1967-10-02 06:00:01;1967-11-01 06:00:00;1967-10;85.0;Y
